sentence_id,homograph,homograph_index,pos,sentence,homograph_pronunciation
764508,actions,30,NFP,"Chaque dispositif intègre une large gamme de FCPE du moins risqué ( protection totale à échéance ou partielle à tout moment du capital , monétaire ) au plus dynamique ( actions ) . Un abondement modifiable tous les ansVotre entreprise choisit chaque année le niveau d ' abondement éventuellement versé aux titulaires d ' un PER Convergence.Le choix du mode de sortie : rente et / ou capitalA l ' échéance , vous pouvez : récupérer votre capital ( 3 ) ( PEI / PERCOI ) , bénéficier d ' un complément de revenu régulier garanti à vie ( rente viagère à titre onéreux pour le PERCOI uniquement ) , combiner ces 2 solutions .",a k s j ɔ̃
511120,actions,22,NFP,"La banque a donc émis un emprunt de 4,5 milliards d ' euros pour faire face à ses pertes , et ses actions se sont effondrées de 95 % .",a k s j ɔ̃
122328,actions,29,NFP,Le succès de la campagne auprès des municipalités a été rendu possible grâce à la collaboration avec la Fondation 30 Millions d ' Amis principalement mais également grâce aux actions de citoyens et citoyennes en local ( avec ou non l ' aide d ' une organisation comme la Fondation Brigitte Bardot par exemple ) .,a k s j ɔ̃
22178,actions,11,NFP,La joie que je cachais au cœur répandait sur toutes mes actions quelque chose de facile et d ' heureux .,a k s j ɔ̃
455455,actions,0,NFP,"Actions visant l ' intégration sociale , la réduction de la pauvreté et de l ' exclusion sociale ( dimension sociale du développement durable ) .",a k s j ɔ̃
539226,actions,1,NFP,Ces actions ne se substituent pas à des mesures passives de protection sociale .,a k s j ɔ̃
1047124,actions,13,NFP,"L ' échevin "" a fait part de son profond désarroi quant aux actions d ' un de ses quatre enfants .",a k s j ɔ̃
815378,actions,22,NFP,Cette subvention est attribuée aux services de radio par voie hertzienne en fonction de certains critères : diversification de leurs ressources ; actions de formation professionnelle ; actions culturelles et éducatives ; actions en faveur de l ' intégration et de la lutte contre les discriminations ; etc .,a k s j ɔ̃
644501,actions,22,NFP,"Il s' agit aussi d ' assurer en permanence une étroite coordination entre les différentes parties prenantes pour mettre en œuvre des actions conjointes à court , moyen et long terme .",a k s j ɔ̃
479522,actions,10,NFP,En tous les cas dans la proximité lisible de ses actions et de ses investigations .,a k s j ɔ̃
448292,actions,36,NFP,"L ' assemblée nationale a approuvé les propositions de soutenir la position de Cuba et des pays de l ' ALBA au récent Sommet sur le changement climatique à Copenhague , et d ' intensifier les actions engagées pour exiger la libération de nos cinq Héros .",a k s j ɔ̃
693418,actions,18,NFP,"En effet , au delà des actions ponctuelles ce réseau permet d ' assurer une continuité dans les actions éducatives de part sa forte présence territoriale .",a k s j ɔ̃
672504,actions,14,NFP,"Certes , dans ce récit il n ' y a pas beaucoup d ' actions ni de suspense mais l ' histoire et les rebondissements les remplacent .",a k s j ɔ̃
727420,actions,20,NFP,"Il est alors possible de passer un référence du coeur de l ' application dans les constructeurs de vues et actions , mais cela reste aussi compliqué .",a k s j ɔ̃
981615,actions,2,NFS,COMPOSITION & ACTIONS Aqua Cream a été spécifiquement formulé pour assurer : - Une couleur radieuse grâce à une haute concentration en pigments et en particules de nacres .,a k s j ɔ̃
614349,actions,67,NFS,"Ainsi Mr le Maire et les adjoints ont présenté jeudi 1er décembre , à la salle polyvalente : Le contexte institutionnel et législatif particulier de l ' année écouléeLes dossiers stratégiques et objectifs définis pour la commune en 2015L ' organisation des transferts de compétences avec la MétropoleLe bilan des actions engagées dans le domaine de "" Equipements , travaux , infrastructures "" FinancesCommerces et vie économiqueCommunication Actions éducativesUrbanismeVie associative et culturelle , vivre Ensemble .",a k s j ɔ̃
1129034,actions,2,NFS,"COMPOSITION & ACTIONS The Body Shop utilise des noyaux de cerise sauvage rejetés par les fabricants de confiture , pour en extraire une huile aussi légère qu ' hydratante .",a k s j ɔ̃
575483,actions,2,NFS,COMPOSITION ET ACTIONS Yves Rocher associe ses 2 actifs végétaux les plus performants sur les rides et les poches du contour de l ' oeil : les Oligosides de Pomme et l ' Escine de Maronnier d ' Inde .,a k s j ɔ̃
1084660,actions,7,NFS,"RENOUVELLE SON PROGRAMME DE RACHAT D ' ACTIONS Montréal , le 6 septembre 2013 - METRO INC . annonce qu ' elle renouvelle son programme de rachat d ' actions dans le cours normal des activités et que ce renouvellement a été approuvé par la Bourse de Toronto .",a k s j ɔ̃
1020939,actions,2,NFS,COMPOSITION & ACTIONS Garnier est allé puiser le meilleur de la nature pour créer une coloration enrichie au Complexe Fortifiant à la Sève de Bambou .,a k s j ɔ̃
802796,actions,2,NFS,COMPOSITION ET ACTIONS Indemne lance une base lavante idéale pour toute la famille .,a k s j ɔ̃
801286,actions,2,NFS,"COMPOSITION ET ACTIONS Réconfortante , sa formule enrichie en beurre de karité et en huiles végétales , dont l ' huile d ' argan , apporte une hydratation immédiate qui dure 8h pour un aspect délictament frais .",a k s j ɔ̃
683235,actions,44,NFS,"Avec le Baume de rasage 3 en 1 , c ' est une nouvelle formule révolutionnaire "" trois en un "" qui associe : - un soin pré-rasage lubrifiant , - une crème de rasage hydratante - et un "" after-shave "" tonifiantCOMPOSITION & ACTIONS Ulltra est un produit naturel réalisé à base d ' huiles 100 % naturelles de pépin de raisin aux propriétés anti-oxydantes et anti-âge et de Glycérine et garanti sans alcool et sans parabens pour un respect extrême de la peau des hommes .",a k s j ɔ̃
1043432,actions,2,NFS,"COMPOSITION ET ACTIONS Véritable innovation , le Masque Minute contient une combinaison d ' extraits de pollen et de miel d ' acacia aux propriétés nourrissantes et adoucissantes .",a k s j ɔ̃
868913,actions,2,NFS,"COMPOSITION & ACTIONS Riche et onctueuse , la Crème Eclat Nourrissante survitaminée nourrit et redonne de l ' éclat aux peaux les plus sèches .",a k s j ɔ̃
1126886,actions,2,NFS,"COMPOSITION ET ACTIONS Exomega Shampooing Mousse nettoie en douceur , sans agresser le cuir chevelu particulièrement réactif du bébé et du petit enfant atopique .",a k s j ɔ̃
1001836,actions,2,NFS,"COMPOSITION & ACTIONS Ultrafine , la Perle Douce Satinée procure un éclat doux et nacré , diffuse la lumière et s' adapte parfaitement à toutes les carnations .",a k s j ɔ̃
756425,actions,29,NFS,La Compagnie d Assurance du Canada sur la Vie 1920 Fonds Code du fonds Gestionnaire Catégorie d actif Style de placement pour les actions Objectif du fonds FONDS D ACTIONS ÉTRANGÈRES américaine S247 AGF Actions étrangères Ce fonds distinct investit dans le fonds AGF Catégorie américaine .,a k s j ɔ̃
364835,actions,2,NFS,COMPOSITION & ACTIONS Color Appeal Color Lift est le premier fard à paupières avec un effet lifting qui illumine et agrandit le regard .,a k s j ɔ̃
982104,actions,2,NFS,"COMPOSITION & ACTIONS Garnier a inventé un complexe hautement nutritif riche en lipides naturels qui associe les propriétés des huiles d ' olive , d ' avocat et de karité et , une sélection unique d ' ingrédients pour une nutrition intense et profonde des cheveux secs .",a k s j ɔ̃
499561,actions,2,NFS,COMPOSITION & ACTIONS Détox 7-jours est une boisson aux actifs drainants et purifiants pour l ' organisme .,a k s j ɔ̃
700617,actions,2,NFS,"COMPOSITION & ACTIONS Garnier Ultra Doux associe la Levure de bière réputée pour fortifier et donner du volume , et la grenade reconnue pour apporter de la vitalité , dans une formule d ' après-shampooing douce et légère , sans silicone , qui n ' alourdit pas les cheveux .",a k s j ɔ̃
464715,actions,2,NFS,COMPOSITION & ACTIONS Predermine anti-rides densifiante peaux sèches offre une double action sur la peau : une action anti-rides et une action nourrissante .,a k s j ɔ̃
658299,actions,2,NFS,"COMPOSITION & ACTIONS Nutrix Lèvres est un stick nourrissant qui contient de l ' Huile de Sésame , des complexes adoucissants et des filtres UV pour un soin complet .",a k s j ɔ̃
840912,actions,24,NMP,"A ce titre , on notera la perte moyenne de 1,42 % pour les fonds actions dont - 2,16 % pour les seuls fonds actions investis en Europe .",a k s j ɔ̃
491127,actions,20,NMP,L ' ampleur actuelle du phénomène est ainsi l ' une des raisons de la très bonne tenue des marchés actions américains ces derniers mois .,a k s j ɔ̃
892889,actions,115,NMP,"Les deux établissements financiers sont pénalisés par l ' annonce de la fin de leur partenariat avec le groupe de services financiers Fidelity Investments , spécialisé dans la gestion d ' actifs.Le titre Netflix a chuté de 3,87 % après que Baird a abaissé sa recommandation à "" neutre "" . Sur le Nymex , les cours du pétrole ont terminé en baisse une séance volatile sur fond de crise diplomatique au Proche-Orient.Après avoir bondi d ' environ 4 % en raison des tensions nées la décision de l ' Arabie saoudite de rompre ses relations diplomatiques avec l ' Iran , les cours se sont retournés à la baisse avec le recul des marchés actions américains .",a k s j ɔ̃
537794,actions,6,NMP,Ces mouvements affectent également les marchés actions européens et américains qui affichent un régime de volatilité au plus haut depuis 2012 devant les incertitudes qui entourent le prochain Quantitative Easing de la Banque Centrale Européenne ou le calendrier de remontée des taux directeurs aux Etats-Unis .,a k s j ɔ̃
650193,actions,0,NMP,"ACTIONS & UTILISATIONWRINKLE LAB , Lisseur rides profondes est un correcteur à la texture infiniment douce qui s' appuie sur un pigment filtrant innovant fait de microsphères de silice .",a k s j ɔ̃
504981,actions,27,NMP,"A noter qu ' à partir de la semaine , nous retrouverons le décalage horaire habituel entre la côte Est américaine et Paris , et Les marchés actions américains ouvriront donc à 15h30 ( Heure Française ) .",a k s j ɔ̃
960231,actions,21,NMP,"Les futures gagnent 0,3 % sur le S & P et 0,2 % sur le Dow Jones.Hier à Wall StreetLes marchés actions américains ont clôturé en ordre dispersé .",a k s j ɔ̃
534916,actions,10,NMP,"Depuis l ' élection de Donald Trump , les marchés actions américains ont accentué leur rally pour atteindre de nouveaux records historiques .",a k s j ɔ̃
1006646,actions,19,NMP,"Binck permet d ' investir sur les principaux marchés de la zone Euro , mais aussi sur les marchés actions Canadien et Autrichien .",a k s j ɔ̃
571059,actions,41,NMP,"Pour réaliser cet objectif de performance asymétrique , le processus de gestion mis en oeuvre visera à contrôler la volatilité du compartiment , afin que celle mesurée à court terme soit en ligne avec la volatilité long terme historique des marchés actions européens .",a k s j ɔ̃
554791,actions,5,NMP,Hier à Wall StreetLes marchés actions américains ont terminé la séance en légère hausse après les propos de Janet Yellen et la perspective d ' un Bremain .,a k s j ɔ̃
